field,num_unique_values
http://www.wikidata.org/entity/Q5462145,1
http://www.wikidata.org/entity/Q5462374,1
http://www.wikidata.org/entity/Q5462994,1
http://www.wikidata.org/entity/Q5463204,1
http://www.wikidata.org/entity/Q5463361,1
http://www.wikidata.org/entity/Q5463388,1
http://www.wikidata.org/entity/Q5463405,1
http://www.wikidata.org/entity/Q5463436,1
http://www.wikidata.org/entity/Q5463486,1
http://www.wikidata.org/entity/Q5463556,1
http://www.wikidata.org/entity/Q5463617,1
http://www.wikidata.org/entity/Q5464167,1
http://www.wikidata.org/entity/Q5465075,1
http://www.wikidata.org/entity/Q5465678,1
http://www.wikidata.org/entity/Q5466602,1
http://www.wikidata.org/entity/Q5467394,1
http://www.wikidata.org/entity/Q54691673,1
http://www.wikidata.org/entity/Q5469248,1
http://www.wikidata.org/entity/Q5469452,1
http://www.wikidata.org/entity/Q5469479,1
http://www.wikidata.org/entity/Q5470218,1
http://www.wikidata.org/entity/Q5471464,1
http://www.wikidata.org/entity/Q5471591,1
http://www.wikidata.org/entity/Q5472748,1
http://www.wikidata.org/entity/Q5472988,1
http://www.wikidata.org/entity/Q5473191,1
http://www.wikidata.org/entity/Q5473245,1
http://www.wikidata.org/entity/Q5474898,1
http://www.wikidata.org/entity/Q5475882,1
http://www.wikidata.org/entity/Q5477095,1
http://www.wikidata.org/entity/Q5477158,1
http://www.wikidata.org/entity/Q5477201,1
http://www.wikidata.org/entity/Q5477344,1
http://www.wikidata.org/entity/Q5477800,1
http://www.wikidata.org/entity/Q5478480,1
http://www.wikidata.org/entity/Q5478544,1
http://www.wikidata.org/entity/Q54817870,1
http://www.wikidata.org/entity/Q54849384,1
http://www.wikidata.org/entity/Q54867495,1
http://www.wikidata.org/entity/Q54867496,1
http://www.wikidata.org/entity/Q5486991,1
http://www.wikidata.org/entity/Q54957768,1
http://www.wikidata.org/entity/Q5497206,1
http://www.wikidata.org/entity/Q5499875,1
http://www.wikidata.org/entity/Q5500418,1
http://www.wikidata.org/entity/Q5501060,1
http://www.wikidata.org/entity/Q55013284,1
http://www.wikidata.org/entity/Q5503342,1
http://www.wikidata.org/entity/Q5503352,1
http://www.wikidata.org/entity/Q55044404,1
http://www.wikidata.org/entity/Q5504448,1
http://www.wikidata.org/entity/Q5504713,1
http://www.wikidata.org/entity/Q5505080,1
http://www.wikidata.org/entity/Q5505950,1
http://www.wikidata.org/entity/Q5506165,1
http://www.wikidata.org/entity/Q5506293,1
http://www.wikidata.org/entity/Q5507094,1
http://www.wikidata.org/entity/Q55071165,1
http://www.wikidata.org/entity/Q55071176,1
http://www.wikidata.org/entity/Q55071190,1
http://www.wikidata.org/entity/Q55071197,1
http://www.wikidata.org/entity/Q55071207,1
http://www.wikidata.org/entity/Q55071257,1
http://www.wikidata.org/entity/Q55071275,1
http://www.wikidata.org/entity/Q55071287,1
http://www.wikidata.org/entity/Q55071293,1
http://www.wikidata.org/entity/Q55071332,1
http://www.wikidata.org/entity/Q55071364,1
http://www.wikidata.org/entity/Q55071372,1
http://www.wikidata.org/entity/Q55071397,1
http://www.wikidata.org/entity/Q55071417,1
http://www.wikidata.org/entity/Q55071442,1
http://www.wikidata.org/entity/Q55071446,1
http://www.wikidata.org/entity/Q55071460,1
http://www.wikidata.org/entity/Q55071544,1
http://www.wikidata.org/entity/Q55071564,1
http://www.wikidata.org/entity/Q55071595,1
http://www.wikidata.org/entity/Q55071607,1
http://www.wikidata.org/entity/Q55071619,1
http://www.wikidata.org/entity/Q55071629,1
http://www.wikidata.org/entity/Q55071640,1
http://www.wikidata.org/entity/Q55071687,1
http://www.wikidata.org/entity/Q55071730,1
http://www.wikidata.org/entity/Q55071755,1
http://www.wikidata.org/entity/Q55071772,1
http://www.wikidata.org/entity/Q55071783,1
http://www.wikidata.org/entity/Q55071811,1
http://www.wikidata.org/entity/Q55071860,1
http://www.wikidata.org/entity/Q55071866,1
http://www.wikidata.org/entity/Q55071921,1
http://www.wikidata.org/entity/Q55071929,1
http://www.wikidata.org/entity/Q55071938,1
http://www.wikidata.org/entity/Q55071950,1
http://www.wikidata.org/entity/Q55079158,1
http://www.wikidata.org/entity/Q55079177,1
http://www.wikidata.org/entity/Q55079192,1
http://www.wikidata.org/entity/Q55079217,1
http://www.wikidata.org/entity/Q55079274,1
http://www.wikidata.org/entity/Q55079294,1
http://www.wikidata.org/entity/Q55079318,1
http://www.wikidata.org/entity/Q55079329,1
http://www.wikidata.org/entity/Q55079338,1
http://www.wikidata.org/entity/Q55079357,1
http://www.wikidata.org/entity/Q55079388,1
http://www.wikidata.org/entity/Q55080646,1
http://www.wikidata.org/entity/Q55080747,1
http://www.wikidata.org/entity/Q55080750,1
http://www.wikidata.org/entity/Q55080764,1
http://www.wikidata.org/entity/Q55080770,1
http://www.wikidata.org/entity/Q55090826,1
http://www.wikidata.org/entity/Q55090832,1
http://www.wikidata.org/entity/Q55090844,1
http://www.wikidata.org/entity/Q55090849,1
http://www.wikidata.org/entity/Q55090852,1
http://www.wikidata.org/entity/Q55091057,1
http://www.wikidata.org/entity/Q55091070,1
http://www.wikidata.org/entity/Q55091099,1
http://www.wikidata.org/entity/Q55091107,1
http://www.wikidata.org/entity/Q55091118,1
http://www.wikidata.org/entity/Q55091123,1
http://www.wikidata.org/entity/Q55091128,1
http://www.wikidata.org/entity/Q55091132,1
http://www.wikidata.org/entity/Q55091137,1
http://www.wikidata.org/entity/Q55091143,1
http://www.wikidata.org/entity/Q55091158,1
http://www.wikidata.org/entity/Q55091174,1
http://www.wikidata.org/entity/Q55091186,1
http://www.wikidata.org/entity/Q55091197,1
http://www.wikidata.org/entity/Q55091202,1
http://www.wikidata.org/entity/Q55091215,1
http://www.wikidata.org/entity/Q55091222,1
http://www.wikidata.org/entity/Q55091224,1
http://www.wikidata.org/entity/Q55091229,1
http://www.wikidata.org/entity/Q55091237,1
http://www.wikidata.org/entity/Q55091241,1
http://www.wikidata.org/entity/Q55091250,1
http://www.wikidata.org/entity/Q55091271,1
http://www.wikidata.org/entity/Q55091538,1
http://www.wikidata.org/entity/Q55091541,1
http://www.wikidata.org/entity/Q55091543,1
http://www.wikidata.org/entity/Q55091546,1
http://www.wikidata.org/entity/Q55091549,1
http://www.wikidata.org/entity/Q55091550,1
http://www.wikidata.org/entity/Q55091557,1
http://www.wikidata.org/entity/Q55091563,1
http://www.wikidata.org/entity/Q55091569,1
http://www.wikidata.org/entity/Q55091577,1
http://www.wikidata.org/entity/Q55091585,1
http://www.wikidata.org/entity/Q5509359,1
http://www.wikidata.org/entity/Q5509548,1
http://www.wikidata.org/entity/Q5509757,1
http://www.wikidata.org/entity/Q55097627,1
http://www.wikidata.org/entity/Q55097659,1
http://www.wikidata.org/entity/Q55097668,1
http://www.wikidata.org/entity/Q55097672,1
http://www.wikidata.org/entity/Q55097683,1
http://www.wikidata.org/entity/Q55097694,1
http://www.wikidata.org/entity/Q55097701,1
http://www.wikidata.org/entity/Q55097708,1
http://www.wikidata.org/entity/Q55097713,1
http://www.wikidata.org/entity/Q55097717,1
http://www.wikidata.org/entity/Q55097722,1
http://www.wikidata.org/entity/Q5509773,1
http://www.wikidata.org/entity/Q55097730,1
http://www.wikidata.org/entity/Q55097735,1
http://www.wikidata.org/entity/Q55097741,1
http://www.wikidata.org/entity/Q55097751,1
http://www.wikidata.org/entity/Q55097754,1
http://www.wikidata.org/entity/Q55097766,1
http://www.wikidata.org/entity/Q55097811,1
http://www.wikidata.org/entity/Q55097829,1
http://www.wikidata.org/entity/Q55097840,1
http://www.wikidata.org/entity/Q55097843,1
http://www.wikidata.org/entity/Q55097861,1
http://www.wikidata.org/entity/Q55097865,1
http://www.wikidata.org/entity/Q55097886,1
http://www.wikidata.org/entity/Q55097891,1
http://www.wikidata.org/entity/Q55097906,1
http://www.wikidata.org/entity/Q5509855,1
http://www.wikidata.org/entity/Q5509871,1
http://www.wikidata.org/entity/Q5517294,1
http://www.wikidata.org/entity/Q5517760,1
http://www.wikidata.org/entity/Q55177602,1
http://www.wikidata.org/entity/Q5517952,1
http://www.wikidata.org/entity/Q5518000,1
http://www.wikidata.org/entity/Q5518035,1
http://www.wikidata.org/entity/Q5518226,1
http://www.wikidata.org/entity/Q5518604,1
http://www.wikidata.org/entity/Q5518841,1
http://www.wikidata.org/entity/Q5518860,1
http://www.wikidata.org/entity/Q5518861,1
http://www.wikidata.org/entity/Q5518865,1
http://www.wikidata.org/entity/Q5518868,1
http://www.wikidata.org/entity/Q5518946,1
http://www.wikidata.org/entity/Q5519159,1
http://www.wikidata.org/entity/Q5519362,1
http://www.wikidata.org/entity/Q5519871,1
http://www.wikidata.org/entity/Q5520032,1
http://www.wikidata.org/entity/Q5520329,1
http://www.wikidata.org/entity/Q5520376,1
http://www.wikidata.org/entity/Q5520630,1
http://www.wikidata.org/entity/Q5520756,1
http://www.wikidata.org/entity/Q5520912,1
http://www.wikidata.org/entity/Q5522282,1
http://www.wikidata.org/entity/Q5523857,1
http://www.wikidata.org/entity/Q5524056,1
http://www.wikidata.org/entity/Q5526984,1
http://www.wikidata.org/entity/Q5527330,1
http://www.wikidata.org/entity/Q5527459,1
http://www.wikidata.org/entity/Q5527536,1
http://www.wikidata.org/entity/Q5528570,1
http://www.wikidata.org/entity/Q5528583,1
http://www.wikidata.org/entity/Q5528584,1
http://www.wikidata.org/entity/Q5528656,1
http://www.wikidata.org/entity/Q5528753,1
http://www.wikidata.org/entity/Q5528776,1
http://www.wikidata.org/entity/Q5530562,1
http://www.wikidata.org/entity/Q5530791,1
http://www.wikidata.org/entity/Q5531707,1
http://www.wikidata.org/entity/Q5531845,1
http://www.wikidata.org/entity/Q5532138,1
http://www.wikidata.org/entity/Q5533746,1
http://www.wikidata.org/entity/Q5533823,1
http://www.wikidata.org/entity/Q5539451,1
http://www.wikidata.org/entity/Q55426731,1
http://www.wikidata.org/entity/Q55430538,1
http://www.wikidata.org/entity/Q55431202,1
http://www.wikidata.org/entity/Q55435666,1
http://www.wikidata.org/entity/Q55435688,1
http://www.wikidata.org/entity/Q55435964,1
http://www.wikidata.org/entity/Q55436225,1
http://www.wikidata.org/entity/Q5544093,1
http://www.wikidata.org/entity/Q5544649,1
http://www.wikidata.org/entity/Q5545919,1
http://www.wikidata.org/entity/Q5547646,1
http://www.wikidata.org/entity/Q55541497,1
http://www.wikidata.org/entity/Q5557464,1
http://www.wikidata.org/entity/Q5557841,1
http://www.wikidata.org/entity/Q55579466,1
http://www.wikidata.org/entity/Q55599164,1
http://www.wikidata.org/entity/Q55603370,1
http://www.wikidata.org/entity/Q55605289,1
http://www.wikidata.org/entity/Q55605779,1
http://www.wikidata.org/entity/Q55606029,1
http://www.wikidata.org/entity/Q55606045,1
http://www.wikidata.org/entity/Q55607200,1
http://www.wikidata.org/entity/Q55608516,1
http://www.wikidata.org/entity/Q55609645,1
http://www.wikidata.org/entity/Q55610935,1
http://www.wikidata.org/entity/Q55611410,1
http://www.wikidata.org/entity/Q55611593,1
http://www.wikidata.org/entity/Q55611759,1
http://www.wikidata.org/entity/Q55611767,1
http://www.wikidata.org/entity/Q55611904,1
http://www.wikidata.org/entity/Q55612250,1
http://www.wikidata.org/entity/Q55612259,1
http://www.wikidata.org/entity/Q55613351,1
http://www.wikidata.org/entity/Q5561542,1
http://www.wikidata.org/entity/Q55621337,1
http://www.wikidata.org/entity/Q55622763,1
http://www.wikidata.org/entity/Q55625403,1
http://www.wikidata.org/entity/Q5562627,1
http://www.wikidata.org/entity/Q5562678,1
http://www.wikidata.org/entity/Q55630043,1
http://www.wikidata.org/entity/Q5563039,1
http://www.wikidata.org/entity/Q5563063,1
http://www.wikidata.org/entity/Q55631992,1
http://www.wikidata.org/entity/Q5563343,1
http://www.wikidata.org/entity/Q55633515,1
http://www.wikidata.org/entity/Q55633843,1
http://www.wikidata.org/entity/Q55634485,1
http://www.wikidata.org/entity/Q55635814,1
http://www.wikidata.org/entity/Q55636241,1
http://www.wikidata.org/entity/Q55637663,1
http://www.wikidata.org/entity/Q5566196,1
http://www.wikidata.org/entity/Q5566571,1
http://www.wikidata.org/entity/Q5568265,1
http://www.wikidata.org/entity/Q5568269,1
http://www.wikidata.org/entity/Q5568462,1
http://www.wikidata.org/entity/Q5569575,1
http://www.wikidata.org/entity/Q55698342,1
http://www.wikidata.org/entity/Q5570020,1
http://www.wikidata.org/entity/Q5571543,1
http://www.wikidata.org/entity/Q5574696,1
http://www.wikidata.org/entity/Q5574776,1
http://www.wikidata.org/entity/Q5574863,1
http://www.wikidata.org/entity/Q5574868,1
http://www.wikidata.org/entity/Q5574991,1
http://www.wikidata.org/entity/Q5576664,1
http://www.wikidata.org/entity/Q5577204,1
http://www.wikidata.org/entity/Q5577568,1
http://www.wikidata.org/entity/Q5578391,1
http://www.wikidata.org/entity/Q5578578,1
http://www.wikidata.org/entity/Q5578744,1
http://www.wikidata.org/entity/Q5578878,1
http://www.wikidata.org/entity/Q5578901,1
http://www.wikidata.org/entity/Q5579106,1
http://www.wikidata.org/entity/Q5579168,1
http://www.wikidata.org/entity/Q5579270,1
http://www.wikidata.org/entity/Q5579308,1
http://www.wikidata.org/entity/Q5579400,1
http://www.wikidata.org/entity/Q5579631,1
http://www.wikidata.org/entity/Q5579667,1
http://www.wikidata.org/entity/Q5579708,1
http://www.wikidata.org/entity/Q5579852,1
http://www.wikidata.org/entity/Q5579972,1
http://www.wikidata.org/entity/Q5580320,1
http://www.wikidata.org/entity/Q55809090,1
http://www.wikidata.org/entity/Q5581589,1
http://www.wikidata.org/entity/Q5581608,1
http://www.wikidata.org/entity/Q5582444,1
http://www.wikidata.org/entity/Q5582711,1
http://www.wikidata.org/entity/Q5594243,1
http://www.wikidata.org/entity/Q5594550,1
http://www.wikidata.org/entity/Q5594750,1
http://www.wikidata.org/entity/Q5594873,1
http://www.wikidata.org/entity/Q5595099,1
http://www.wikidata.org/entity/Q5595250,1
http://www.wikidata.org/entity/Q5595380,1
http://www.wikidata.org/entity/Q5596859,1
http://www.wikidata.org/entity/Q55972472,1
http://www.wikidata.org/entity/Q55972474,1
http://www.wikidata.org/entity/Q55972476,1
http://www.wikidata.org/entity/Q55972479,1
http://www.wikidata.org/entity/Q55974119,1
http://www.wikidata.org/entity/Q5597761,1
http://www.wikidata.org/entity/Q55979186,1
http://www.wikidata.org/entity/Q5598985,1
http://www.wikidata.org/entity/Q5598987,1
http://www.wikidata.org/entity/Q5599124,1
http://www.wikidata.org/entity/Q5599305,1
http://www.wikidata.org/entity/Q5599345,1
http://www.wikidata.org/entity/Q5599620,1
http://www.wikidata.org/entity/Q5599948,1
http://www.wikidata.org/entity/Q560119,1
http://www.wikidata.org/entity/Q5601549,1
http://www.wikidata.org/entity/Q5601802,1
http://www.wikidata.org/entity/Q5602363,1
http://www.wikidata.org/entity/Q5602468,1
http://www.wikidata.org/entity/Q5602473,1
http://www.wikidata.org/entity/Q56043411,1
http://www.wikidata.org/entity/Q56051255,1
http://www.wikidata.org/entity/Q56051288,1
http://www.wikidata.org/entity/Q56051291,1
http://www.wikidata.org/entity/Q56058681,1
http://www.wikidata.org/entity/Q56058685,1
http://www.wikidata.org/entity/Q56058687,1
http://www.wikidata.org/entity/Q56058691,1
http://www.wikidata.org/entity/Q56058693,1
http://www.wikidata.org/entity/Q56058698,1
http://www.wikidata.org/entity/Q56058700,1
http://www.wikidata.org/entity/Q56058702,1
http://www.wikidata.org/entity/Q56063604,1
http://www.wikidata.org/entity/Q56064034,1
http://www.wikidata.org/entity/Q56064126,1
http://www.wikidata.org/entity/Q56064141,1
http://www.wikidata.org/entity/Q56064201,1
http://www.wikidata.org/entity/Q56064213,1
http://www.wikidata.org/entity/Q56064275,1
http://www.wikidata.org/entity/Q56064284,1
http://www.wikidata.org/entity/Q56064306,1
http://www.wikidata.org/entity/Q56064314,1
http://www.wikidata.org/entity/Q56064324,1
http://www.wikidata.org/entity/Q56064334,1
http://www.wikidata.org/entity/Q56064510,1
http://www.wikidata.org/entity/Q5607322,1
http://www.wikidata.org/entity/Q5608113,1
http://www.wikidata.org/entity/Q5608124,1
http://www.wikidata.org/entity/Q5608147,1
http://www.wikidata.org/entity/Q5608188,1
http://www.wikidata.org/entity/Q5608210,1
http://www.wikidata.org/entity/Q5608257,1
http://www.wikidata.org/entity/Q56086101,1
http://www.wikidata.org/entity/Q5609468,1
http://www.wikidata.org/entity/Q5610377,1
http://www.wikidata.org/entity/Q5611789,1
http://www.wikidata.org/entity/Q5612106,1
http://www.wikidata.org/entity/Q56121171,1
http://www.wikidata.org/entity/Q5618291,1
http://www.wikidata.org/entity/Q5619424,1
http://www.wikidata.org/entity/Q5620201,1
http://www.wikidata.org/entity/Q5621532,1
http://www.wikidata.org/entity/Q56239776,1
http://www.wikidata.org/entity/Q56249136,1
http://www.wikidata.org/entity/Q56252567,1
http://www.wikidata.org/entity/Q56252569,1
http://www.wikidata.org/entity/Q56252570,1
http://www.wikidata.org/entity/Q56274375,1
http://www.wikidata.org/entity/Q56274618,1
http://www.wikidata.org/entity/Q56275073,1
http://www.wikidata.org/entity/Q56275104,1
http://www.wikidata.org/entity/Q56275269,1
http://www.wikidata.org/entity/Q56275811,1
http://www.wikidata.org/entity/Q56275843,1
http://www.wikidata.org/entity/Q56275955,1
http://www.wikidata.org/entity/Q56275978,1
http://www.wikidata.org/entity/Q56276289,1
http://www.wikidata.org/entity/Q56276413,1
http://www.wikidata.org/entity/Q56276446,1
http://www.wikidata.org/entity/Q56276618,1
http://www.wikidata.org/entity/Q56276766,1
http://www.wikidata.org/entity/Q56276903,1
http://www.wikidata.org/entity/Q56277065,1
http://www.wikidata.org/entity/Q56277246,1
http://www.wikidata.org/entity/Q56277633,1
http://www.wikidata.org/entity/Q56277900,1
http://www.wikidata.org/entity/Q56278072,1
http://www.wikidata.org/entity/Q56278328,1
http://www.wikidata.org/entity/Q56278640,1
http://www.wikidata.org/entity/Q56278870,1
http://www.wikidata.org/entity/Q56278934,1
http://www.wikidata.org/entity/Q56279594,1
http://www.wikidata.org/entity/Q56279946,1
http://www.wikidata.org/entity/Q56280080,1
http://www.wikidata.org/entity/Q56280146,1
http://www.wikidata.org/entity/Q56280388,1
http://www.wikidata.org/entity/Q56281497,1
http://www.wikidata.org/entity/Q56282174,1
http://www.wikidata.org/entity/Q56284079,1
http://www.wikidata.org/entity/Q56290671,1
http://www.wikidata.org/entity/Q56303479,1
http://www.wikidata.org/entity/Q56303484,1
http://www.wikidata.org/entity/Q56303486,1
http://www.wikidata.org/entity/Q56303496,1
http://www.wikidata.org/entity/Q56303506,1
http://www.wikidata.org/entity/Q56303530,1
http://www.wikidata.org/entity/Q56303678,1
http://www.wikidata.org/entity/Q56303806,1
http://www.wikidata.org/entity/Q56303817,1
http://www.wikidata.org/entity/Q56303852,1
http://www.wikidata.org/entity/Q56303983,1
http://www.wikidata.org/entity/Q56303995,1
http://www.wikidata.org/entity/Q56304036,1
http://www.wikidata.org/entity/Q56304143,1
http://www.wikidata.org/entity/Q56304272,1
http://www.wikidata.org/entity/Q56304317,1
http://www.wikidata.org/entity/Q56304320,1
http://www.wikidata.org/entity/Q56304338,1
http://www.wikidata.org/entity/Q56304343,1
http://www.wikidata.org/entity/Q56304344,1
http://www.wikidata.org/entity/Q56304369,1
http://www.wikidata.org/entity/Q56304374,1
http://www.wikidata.org/entity/Q56304380,1
http://www.wikidata.org/entity/Q56304384,1
http://www.wikidata.org/entity/Q56304390,1
http://www.wikidata.org/entity/Q56304392,1
http://www.wikidata.org/entity/Q56304393,1
http://www.wikidata.org/entity/Q56304395,1
http://www.wikidata.org/entity/Q56304396,1
http://www.wikidata.org/entity/Q56304399,1
http://www.wikidata.org/entity/Q56304402,1
http://www.wikidata.org/entity/Q56304405,1
http://www.wikidata.org/entity/Q56304415,1
http://www.wikidata.org/entity/Q56304420,1
http://www.wikidata.org/entity/Q56304422,1
http://www.wikidata.org/entity/Q56304424,1
http://www.wikidata.org/entity/Q56304425,1
http://www.wikidata.org/entity/Q56304429,1
http://www.wikidata.org/entity/Q56304432,1
http://www.wikidata.org/entity/Q56304434,1
http://www.wikidata.org/entity/Q56304435,1
http://www.wikidata.org/entity/Q56304437,1
http://www.wikidata.org/entity/Q56304438,1
http://www.wikidata.org/entity/Q56304441,1
http://www.wikidata.org/entity/Q56304445,1
http://www.wikidata.org/entity/Q56304448,1
http://www.wikidata.org/entity/Q56304450,1
http://www.wikidata.org/entity/Q56304451,1
http://www.wikidata.org/entity/Q56304452,1
http://www.wikidata.org/entity/Q56304457,1
http://www.wikidata.org/entity/Q56304458,1
http://www.wikidata.org/entity/Q56304459,1
http://www.wikidata.org/entity/Q56304479,1
http://www.wikidata.org/entity/Q56304480,1
http://www.wikidata.org/entity/Q56304497,1
http://www.wikidata.org/entity/Q56304498,1
http://www.wikidata.org/entity/Q56304501,1
http://www.wikidata.org/entity/Q56304509,1
http://www.wikidata.org/entity/Q56304517,1
http://www.wikidata.org/entity/Q56304521,1
http://www.wikidata.org/entity/Q56304666,1
http://www.wikidata.org/entity/Q56349887,1
http://www.wikidata.org/entity/Q56349953,1
http://www.wikidata.org/entity/Q56350345,1
http://www.wikidata.org/entity/Q56354949,1
http://www.wikidata.org/entity/Q5636463,1
http://www.wikidata.org/entity/Q5636838,1
http://www.wikidata.org/entity/Q5637774,1
http://www.wikidata.org/entity/Q5638353,1
http://www.wikidata.org/entity/Q5639173,1
http://www.wikidata.org/entity/Q5639199,1
http://www.wikidata.org/entity/Q5639203,1
http://www.wikidata.org/entity/Q5639650,1
http://www.wikidata.org/entity/Q56404440,1
http://www.wikidata.org/entity/Q56404898,1
http://www.wikidata.org/entity/Q5641654,1
http://www.wikidata.org/entity/Q5641735,1
http://www.wikidata.org/entity/Q5641853,1
http://www.wikidata.org/entity/Q5643001,1
http://www.wikidata.org/entity/Q5643088,1
http://www.wikidata.org/entity/Q5643253,1
http://www.wikidata.org/entity/Q5643313,1
http://www.wikidata.org/entity/Q5644286,1
http://www.wikidata.org/entity/Q56449605,1
http://www.wikidata.org/entity/Q56449772,1
http://www.wikidata.org/entity/Q56449921,1
http://www.wikidata.org/entity/Q56449956,1
http://www.wikidata.org/entity/Q56450185,1
http://www.wikidata.org/entity/Q56450348,1
http://www.wikidata.org/entity/Q56450480,1
http://www.wikidata.org/entity/Q56450581,1
http://www.wikidata.org/entity/Q56451628,1
http://www.wikidata.org/entity/Q56461551,1
http://www.wikidata.org/entity/Q5646159,1
http://www.wikidata.org/entity/Q56461611,1
http://www.wikidata.org/entity/Q56461671,1
http://www.wikidata.org/entity/Q56461825,1
http://www.wikidata.org/entity/Q56462096,1
http://www.wikidata.org/entity/Q56462148,1
http://www.wikidata.org/entity/Q56462450,1
http://www.wikidata.org/entity/Q56462579,1
http://www.wikidata.org/entity/Q56463516,1
http://www.wikidata.org/entity/Q56464805,1
http://www.wikidata.org/entity/Q56465727,1
http://www.wikidata.org/entity/Q56472842,1
http://www.wikidata.org/entity/Q56473615,1
http://www.wikidata.org/entity/Q56473766,1
http://www.wikidata.org/entity/Q56478949,1
http://www.wikidata.org/entity/Q56479057,1
http://www.wikidata.org/entity/Q56479632,1
http://www.wikidata.org/entity/Q56487082,1
http://www.wikidata.org/entity/Q56487499,1
http://www.wikidata.org/entity/Q5649148,1
http://www.wikidata.org/entity/Q5649351,1
http://www.wikidata.org/entity/Q5649365,1
http://www.wikidata.org/entity/Q5651011,1
http://www.wikidata.org/entity/Q5651033,1
http://www.wikidata.org/entity/Q56524432,1
http://www.wikidata.org/entity/Q56524434,1
http://www.wikidata.org/entity/Q5652878,1
http://www.wikidata.org/entity/Q5653048,1
http://www.wikidata.org/entity/Q56542092,1
http://www.wikidata.org/entity/Q5654239,1
http://www.wikidata.org/entity/Q5654487,1
http://www.wikidata.org/entity/Q56548794,1
http://www.wikidata.org/entity/Q5654977,1
http://www.wikidata.org/entity/Q56549881,1
http://www.wikidata.org/entity/Q56550065,1
http://www.wikidata.org/entity/Q5655343,1
http://www.wikidata.org/entity/Q5655409,1
http://www.wikidata.org/entity/Q5656567,1
http://www.wikidata.org/entity/Q5656784,1
http://www.wikidata.org/entity/Q5658583,1
http://www.wikidata.org/entity/Q5661547,1
http://www.wikidata.org/entity/Q5667159,1
http://www.wikidata.org/entity/Q56677083,1
http://www.wikidata.org/entity/Q56702518,1
http://www.wikidata.org/entity/Q5671759,1
http://www.wikidata.org/entity/Q5680264,1
http://www.wikidata.org/entity/Q5680706,1
http://www.wikidata.org/entity/Q56808161,1
http://www.wikidata.org/entity/Q56808164,1
http://www.wikidata.org/entity/Q5681749,1
http://www.wikidata.org/entity/Q56823675,1
http://www.wikidata.org/entity/Q5684074,1
http://www.wikidata.org/entity/Q5684231,1
http://www.wikidata.org/entity/Q5684858,1
http://www.wikidata.org/entity/Q5685291,1
http://www.wikidata.org/entity/Q5685833,1
http://www.wikidata.org/entity/Q5687088,1
http://www.wikidata.org/entity/Q5688556,1
http://www.wikidata.org/entity/Q56886089,1
http://www.wikidata.org/entity/Q56887821,1
http://www.wikidata.org/entity/Q5689720,1
http://www.wikidata.org/entity/Q5694853,1
http://www.wikidata.org/entity/Q5696914,1
http://www.wikidata.org/entity/Q5697334,1
http://www.wikidata.org/entity/Q57012129,1
http://www.wikidata.org/entity/Q5705843,1
http://www.wikidata.org/entity/Q57078326,1
http://www.wikidata.org/entity/Q5713061,1
http://www.wikidata.org/entity/Q5715131,1
http://www.wikidata.org/entity/Q5719120,1
http://www.wikidata.org/entity/Q5729825,1
http://www.wikidata.org/entity/Q5730884,1
http://www.wikidata.org/entity/Q5731311,1
http://www.wikidata.org/entity/Q57313819,1
http://www.wikidata.org/entity/Q57313821,1
http://www.wikidata.org/entity/Q57316515,1
http://www.wikidata.org/entity/Q5741736,1
http://www.wikidata.org/entity/Q5742973,1
http://www.wikidata.org/entity/Q57446403,1
http://www.wikidata.org/entity/Q57458585,1
http://www.wikidata.org/entity/Q5748302,1
http://www.wikidata.org/entity/Q5749676,1
http://www.wikidata.org/entity/Q5750408,1
http://www.wikidata.org/entity/Q5751937,1
http://www.wikidata.org/entity/Q5754447,1
http://www.wikidata.org/entity/Q5755028,1
http://www.wikidata.org/entity/Q5755348,1
http://www.wikidata.org/entity/Q5755583,1
http://www.wikidata.org/entity/Q5756270,1
http://www.wikidata.org/entity/Q5757291,1
http://www.wikidata.org/entity/Q5757311,1
http://www.wikidata.org/entity/Q5757377,1
http://www.wikidata.org/entity/Q5757913,1
http://www.wikidata.org/entity/Q5758674,1
http://www.wikidata.org/entity/Q5758776,1
http://www.wikidata.org/entity/Q5762129,1
http://www.wikidata.org/entity/Q5762256,1
http://www.wikidata.org/entity/Q5762264,1
http://www.wikidata.org/entity/Q5763769,1
http://www.wikidata.org/entity/Q5765521,1
http://www.wikidata.org/entity/Q5766174,1
http://www.wikidata.org/entity/Q5768909,1
http://www.wikidata.org/entity/Q5771970,1
http://www.wikidata.org/entity/Q57778116,1
http://www.wikidata.org/entity/Q57875068,1
http://www.wikidata.org/entity/Q57875087,1
http://www.wikidata.org/entity/Q57875103,1
http://www.wikidata.org/entity/Q57875121,1
http://www.wikidata.org/entity/Q57875134,1
http://www.wikidata.org/entity/Q58136682,1
http://www.wikidata.org/entity/Q58416695,1
http://www.wikidata.org/entity/Q58416699,1
http://www.wikidata.org/entity/Q58416704,1
http://www.wikidata.org/entity/Q58416709,1
http://www.wikidata.org/entity/Q5849589,1
http://www.wikidata.org/entity/Q5876329,1
http://www.wikidata.org/entity/Q5877151,1
http://www.wikidata.org/entity/Q5877808,1
http://www.wikidata.org/entity/Q5880353,1
http://www.wikidata.org/entity/Q5884974,1
http://www.wikidata.org/entity/Q5885945,1
http://www.wikidata.org/entity/Q5885972,1
http://www.wikidata.org/entity/Q5889275,1
